"","Country","World.region","Nutrition","Child.mortality","Years.of.schooling","School.attendance","survey","year","item","response","id","item_n","item_t","response.01"
"77.3","Zambia","Sub-Saharan Africa",36.4269942045212,7.08254873752594,13.6898666620255,23.1011807918549,"DHS","2013-2014",3,0.480506062507629,77,"Drinking water","x3",0.480506062507629
"77.4","Zambia","Sub-Saharan Africa",36.4269942045212,7.08254873752594,13.6898666620255,23.1011807918549,"DHS","2013-2014",4,0.730087101459503,77,"Electricity","x4",0.727786230444908
"77.5","Zambia","Sub-Saharan Africa",36.4269942045212,7.08254873752594,13.6898666620255,23.1011807918549,"DHS","2013-2014",5,0.587646484375,77,"Housing","x5",0.587646484375
"77.6","Zambia","Sub-Saharan Africa",36.4269942045212,7.08254873752594,13.6898666620255,23.1011807918549,"DHS","2013-2014",6,0.299145430326462,77,"Assets","x6",0.299145430326462
"78.1","Uganda","Sub-Saharan Africa",33.3362251520157,5.84003627300262,22.9803383350372,14.2605870962143,"DHS","2016",1,0.981638312339783,78,"Cooking fuel","x1",0.976821929216385
"78.2","Uganda","Sub-Saharan Africa",33.3362251520157,5.84003627300262,22.9803383350372,14.2605870962143,"DHS","2016",2,0.780528008937836,78,"Sanitation","x2",0.780528008937836
"78.3","Uganda","Sub-Saharan Africa",33.3362251520157,5.84003627300262,22.9803383350372,14.2605870962143,"DHS","2016",3,0.608273565769196,78,"Drinking water","x3",0.608273565769196
"78.4","Uganda","Sub-Saharan Africa",33.3362251520157,5.84003627300262,22.9803383350372,14.2605870962143,"DHS","2016",4,0.72164249420166,78,"Electricity","x4",0.719426069259643
"78.5","Uganda","Sub-Saharan Africa",33.3362251520157,5.84003627300262,22.9803383350372,14.2605870962143,"DHS","2016",5,0.6865394115448,78,"Housing","x5",0.6865394115448
"78.6","Uganda","Sub-Saharan Africa",33.3362251520157,5.84003627300262,22.9803383350372,14.2605870962143,"DHS","2016",6,0.316819936037064,78,"Assets","x6",0.316819936037064
"79.1","Afghanistan","South Asia",NA,8.15928503870964,34.5833241939545,48.6781924962997,"DHS","2015-2016",1,0.687875211238861,79,"Cooking fuel","x1",0.685996459126472
"79.2","Afghanistan","South Asia",NA,8.15928503870964,34.5833241939545,48.6781924962997,"DHS","2015-2016",2,0.74101060628891,79,"Sanitation","x2",0.74101060628891
"79.3","Afghanistan","South Asia",NA,8.15928503870964,34.5833241939545,48.6781924962997,"DHS","2015-2016",3,0.404618203639984,79,"Drinking water","x3",0.404618203639984
"79.4","Afghanistan","South Asia",NA,8.15928503870964,34.5833241939545,48.6781924962997,"DHS","2015-2016",4,0.287752866744995,79,"Electricity","x4",0.289875338077545
"79.5","Afghanistan","South Asia",NA,8.15928503870964,34.5833241939545,48.6781924962997,"DHS","2015-2016",5,0.914365112781525,79,"Housing","x5",0.914365112781525
"79.6","Afghanistan","South Asia",NA,8.15928503870964,34.5833241939545,48.6781924962997,"DHS","2015-2016",6,0.167320445179939,79,"Assets","x6",0.167320445179939
"80.1","Tanzania","Sub-Saharan Africa",31.6844433546066,6.32208660244942,12.3776361346245,27.2358685731888,"DHS","2015-2016",1,0.96401435136795,80,"Cooking fuel","x1",0.959374207854271
"80.2","Tanzania","Sub-Saharan Africa",31.6844433546066,6.32208660244942,12.3776361346245,27.2358685731888,"DHS","2015-2016",2,0.799046635627747,80,"Sanitation","x2",0.799046635627747
"80.3","Tanzania","Sub-Saharan Africa",31.6844433546066,6.32208660244942,12.3776361346245,27.2358685731888,"DHS","2015-2016",3,0.590357720851898,80,"Drinking water","x3",0.590357720851898
"80.4","Tanzania","Sub-Saharan Africa",31.6844433546066,6.32208660244942,12.3776361346245,27.2358685731888,"DHS","2015-2016",4,0.801618695259094,80,"Electricity","x4",0.798602508306503
"80.5","Tanzania","Sub-Saharan Africa",31.6844433546066,6.32208660244942,12.3776361346245,27.2358685731888,"DHS","2015-2016",5,0.625268995761871,80,"Housing","x5",0.625268995761871
"80.6","Tanzania","Sub-Saharan Africa",31.6844433546066,6.32208660244942,12.3776361346245,27.2358685731888,"DHS","2015-2016",6,0.309699058532715,80,"Assets","x6",0.309699058532715
"81.1","Sudan","Arab States",36.9659125804901,6.37865141034126,27.9603272676468,22.7760151028633,"MICS","2014",1,0.569062829017639,81,"Cooking fuel","x1",0.568372200727463
"81.2","Sudan","Arab States",36.9659125804901,6.37865141034126,27.9603272676468,22.7760151028633,"MICS","2014",2,0.66415148973465,81,"Sanitation","x2",0.66415148973465
"81.3","Sudan","Arab States",36.9659125804901,6.37865141034126,27.9603272676468,22.7760151028633,"MICS","2014",3,0.450885802507401,81,"Drinking water","x3",0.450885802507401
"81.4","Sudan","Arab States",36.9659125804901,6.37865141034126,27.9603272676468,22.7760151028633,"MICS","2014",4,0.523149251937866,81,"Electricity","x4",0.522917759418487
"81.5","Sudan","Arab States",36.9659125804901,6.37865141034126,27.9603272676468,22.7760151028633,"MICS","2014",5,0.912132441997528,81,"Housing","x5",0.912132441997528
"81.6","Sudan","Arab States",36.9659125804901,6.37865141034126,27.9603272676468,22.7760151028633,"MICS","2014",6,0.348621338605881,81,"Assets","x6",0.348621338605881
"82.1","Angola","Sub-Saharan Africa",36.6033166646957,7.7068030834198,32.5643450021744,26.9719809293747,"DHS","2015-2016",1,0.452395409345627,82,"Cooking fuel","x1",0.452871455252171
"82.2","Angola","Sub-Saharan Africa",36.6033166646957,7.7068030834198,32.5643450021744,26.9719809293747,"DHS","2015-2016",2,0.653885245323181,82,"Sanitation","x2",0.653885245323181
"82.3","Angola","Sub-Saharan Africa",36.6033166646957,7.7068030834198,32.5643450021744,26.9719809293747,"DHS","2015-2016",3,0.566109418869019,82,"Drinking water","x3",0.566109418869019
"82.4","Angola","Sub-Saharan Africa",36.6033166646957,7.7068030834198,32.5643450021744,26.9719809293747,"DHS","2015-2016",4,0.548630654811859,82,"Electricity","x4",0.54814434826374
"82.5","Angola","Sub-Saharan Africa",36.6033166646957,7.7068030834198,32.5643450021744,26.9719809293747,"DHS","2015-2016",5,0.556314527988434,82,"Housing","x5",0.556314527988434
"82.6","Angola","Sub-Saharan Africa",36.6033166646957,7.7068030834198,32.5643450021744,26.9719809293747,"DHS","2015-2016",6,0.322100698947906,82,"Assets","x6",0.322100698947906
"83.1","Gambia","Sub-Saharan Africa",47.0973610877991,10.1065807044506,23.5151290893555,41.8938875198364,"DHS","2013",1,0.97829669713974,83,"Cooking fuel","x1",0.973513730168343
"83.2","Gambia","Sub-Saharan Africa",47.0973610877991,10.1065807044506,23.5151290893555,41.8938875198364,"DHS","2013",2,0.598397195339203,83,"Sanitation","x2",0.598397195339203
"83.3","Gambia","Sub-Saharan Africa",47.0973610877991,10.1065807044506,23.5151290893555,41.8938875198364,"DHS","2013",3,0.196460425853729,83,"Drinking water","x3",0.196460425853729
"83.4","Gambia","Sub-Saharan Africa",47.0973610877991,10.1065807044506,23.5151290893555,41.8938875198364,"DHS","2013",4,0.628984570503235,83,"Electricity","x4",0.627694724798203
"83.5","Gambia","Sub-Saharan Africa",47.0973610877991,10.1065807044506,23.5151290893555,41.8938875198364,"DHS","2013",5,0.357268184423447,83,"Housing","x5",0.357268184423447
"83.6","Gambia","Sub-Saharan Africa",47.0973610877991,10.1065807044506,23.5151290893555,41.8938875198364,"DHS","2013",6,0.0900538712739944,83,"Assets","x6",0.0900538712739944
"84.1","Senegal","Sub-Saharan Africa",32.843691110611,10.2351799607277,36.017033457756,54.7572672367096,"DHS","2017",1,0.745380222797394,84,"Cooking fuel","x1",0.74292642056942
"84.2","Senegal","Sub-Saharan Africa",32.843691110611,10.2351799607277,36.017033457756,54.7572672367096,"DHS","2017",2,0.445576786994934,84,"Sanitation","x2",0.445576786994934
"84.3","Senegal","Sub-Saharan Africa",32.843691110611,10.2351799607277,36.017033457756,54.7572672367096,"DHS","2017",3,0.252864331007004,84,"Drinking water","x3",0.252864331007004
"84.4","Senegal","Sub-Saharan Africa",32.843691110611,10.2351799607277,36.017033457756,54.7572672367096,"DHS","2017",4,0.383439064025879,84,"Electricity","x4",0.38460467338562
"84.5","Senegal","Sub-Saharan Africa",32.843691110611,10.2351799607277,36.017033457756,54.7572672367096,"DHS","2017",5,0.361615806818008,84,"Housing","x5",0.361615806818008
"84.6","Senegal","Sub-Saharan Africa",32.843691110611,10.2351799607277,36.017033457756,54.7572672367096,"DHS","2017",6,0.0736894607543945,84,"Assets","x6",0.0736894607543945
"85.1","Nigeria","Sub-Saharan Africa",42.5754874944687,13.0055889487267,26.0609447956085,32.7619433403015,"MICS","2016-2017",1,0.805278360843658,85,"Cooking fuel","x1",0.802225577235221
"85.2","Nigeria","Sub-Saharan Africa",42.5754874944687,13.0055889487267,26.0609447956085,32.7619433403015,"MICS","2016-2017",2,0.639187395572662,85,"Sanitation","x2",0.639187395572662
"85.3","Nigeria","Sub-Saharan Africa",42.5754874944687,13.0055889487267,26.0609447956085,32.7619433403015,"MICS","2016-2017",3,0.42579847574234,85,"Drinking water","x3",0.42579847574234
"85.4","Nigeria","Sub-Saharan Africa",42.5754874944687,13.0055889487267,26.0609447956085,32.7619433403015,"MICS","2016-2017",4,0.482686191797257,85,"Electricity","x4",0.482859329879284
"85.5","Nigeria","Sub-Saharan Africa",42.5754874944687,13.0055889487267,26.0609447956085,32.7619433403015,"MICS","2016-2017",5,0.474363178014755,85,"Housing","x5",0.474363178014755
"85.6","Nigeria","Sub-Saharan Africa",42.5754874944687,13.0055889487267,26.0609447956085,32.7619433403015,"MICS","2016-2017",6,0.212818220257759,85,"Assets","x6",0.212818220257759
"86.1","Sierra Leone","Sub-Saharan Africa",27.6563733816147,8.53203013539314,33.7209403514862,19.7165086865425,"MICS","2017",1,0.982690095901489,86,"Cooking fuel","x1",0.977863194942474
"86.2","Sierra Leone","Sub-Saharan Africa",27.6563733816147,8.53203013539314,33.7209403514862,19.7165086865425,"MICS","2017",2,0.835211396217346,86,"Sanitation","x2",0.835211396217346
"86.3","Sierra Leone","Sub-Saharan Africa",27.6563733816147,8.53203013539314,33.7209403514862,19.7165086865425,"MICS","2017",3,0.445398271083832,86,"Drinking water","x3",0.445398271083832
"86.4","Sierra Leone","Sub-Saharan Africa",27.6563733816147,8.53203013539314,33.7209403514862,19.7165086865425,"MICS","2017",4,0.771289348602295,86,"Electricity","x4",0.768576455116272
"86.5","Sierra Leone","Sub-Saharan Africa",27.6563733816147,8.53203013539314,33.7209403514862,19.7165086865425,"MICS","2017",5,0.542912185192108,86,"Housing","x5",0.542912185192108
"86.6","Sierra Leone","Sub-Saharan Africa",27.6563733816147,8.53203013539314,33.7209403514862,19.7165086865425,"MICS","2017",6,0.454026907682419,86,"Assets","x6",0.454026907682419
"87.1","Liberia","Sub-Saharan Africa",32.8798651695251,8.44623893499374,31.0850530862808,24.5587393641472,"DHS","2013",1,0.993318557739258,87,"Cooking fuel","x1",0.988385372161865
"87.2","Liberia","Sub-Saharan Africa",32.8798651695251,8.44623893499374,31.0850530862808,24.5587393641472,"DHS","2013",2,0.827510058879852,87,"Sanitation","x2",0.827510058879852
"87.3","Liberia","Sub-Saharan Africa",32.8798651695251,8.44623893499374,31.0850530862808,24.5587393641472,"DHS","2013",3,0.403961420059204,87,"Drinking water","x3",0.403961420059204
"87.4","Liberia","Sub-Saharan Africa",32.8798651695251,8.44623893499374,31.0850530862808,24.5587393641472,"DHS","2013",4,0.90207052230835,87,"Electricity","x4",0.898049817085267
"87.5","Liberia","Sub-Saharan Africa",32.8798651695251,8.44623893499374,31.0850530862808,24.5587393641472,"DHS","2013",5,0.596566021442413,87,"Housing","x5",0.596566021442413
"87.6","Liberia","Sub-Saharan Africa",32.8798651695251,8.44623893499374,31.0850530862808,24.5587393641472,"DHS","2013",6,0.453714668750763,87,"Assets","x6",0.453714668750763
"88.1","Guinea","Sub-Saharan Africa",34.2200428247452,9.41907986998558,41.7255789041519,42.4131602048874,"MICS","2016",1,0.9849494099617,88,"Cooking fuel","x1",0.980099915862083
"88.2","Guinea","Sub-Saharan Africa",34.2200428247452,9.41907986998558,41.7255789041519,42.4131602048874,"MICS","2016",2,0.711249351501465,88,"Sanitation","x2",0.711249351501465
"88.3","Guinea","Sub-Saharan Africa",34.2200428247452,9.41907986998558,41.7255789041519,42.4131602048874,"MICS","2016",3,0.420706987380981,88,"Drinking water","x3",0.420706987380981
"88.4","Guinea","Sub-Saharan Africa",34.2200428247452,9.41907986998558,41.7255789041519,42.4131602048874,"MICS","2016",4,0.630832374095917,88,"Electricity","x4",0.629524050354958
"88.5","Guinea","Sub-Saharan Africa",34.2200428247452,9.41907986998558,41.7255789041519,42.4131602048874,"MICS","2016",5,0.37460857629776,88,"Housing","x5",0.37460857629776
"88.6","Guinea","Sub-Saharan Africa",34.2200428247452,9.41907986998558,41.7255789041519,42.4131602048874,"MICS","2016",6,0.257578521966934,88,"Assets","x6",0.257578521966934
"89.1","Benin","Sub-Saharan Africa",38.5444283485413,10.8932033181191,46.1449325084686,37.4925553798676,"DHS","2017-2018",1,0.958809673786163,89,"Cooking fuel","x1",0.954221577048301
"89.2","Benin","Sub-Saharan Africa",38.5444283485413,10.8932033181191,46.1449325084686,37.4925553798676,"DHS","2017-2018",2,0.873153328895569,89,"Sanitation","x2",0.873153328895569
"89.3","Benin","Sub-Saharan Africa",38.5444283485413,10.8932033181191,46.1449325084686,37.4925553798676,"DHS","2017-2018",3,0.453344643115997,89,"Drinking water","x3",0.453344643115997
"89.4","Benin","Sub-Saharan Africa",38.5444283485413,10.8932033181191,46.1449325084686,37.4925553798676,"DHS","2017-2018",4,0.656361520290375,89,"Electricity","x4",0.654797905087471
"89.5","Benin","Sub-Saharan Africa",38.5444283485413,10.8932033181191,46.1449325084686,37.4925553798676,"DHS","2017-2018",5,0.49751028418541,89,"Housing","x5",0.49751028418541
"89.6","Benin","Sub-Saharan Africa",38.5444283485413,10.8932033181191,46.1449325084686,37.4925553798676,"DHS","2017-2018",6,0.205722823739052,89,"Assets","x6",0.205722823739052
"90.1","Guinea-Bissau","Sub-Saharan Africa",36.2883269786835,12.682817876339,39.9919599294662,36.8954509496689,"MICS","2014",1,0.979751467704773,90,"Cooking fuel","x1",0.974953953027725
"90.2","Guinea-Bissau","Sub-Saharan Africa",36.2883269786835,12.682817876339,39.9919599294662,36.8954509496689,"MICS","2014",2,0.874488711357117,90,"Sanitation","x2",0.874488711357117
"90.3","Guinea-Bissau","Sub-Saharan Africa",36.2883269786835,12.682817876339,39.9919599294662,36.8954509496689,"MICS","2014",3,0.340533852577209,90,"Drinking water","x3",0.340533852577209
"90.4","Guinea-Bissau","Sub-Saharan Africa",36.2883269786835,12.682817876339,39.9919599294662,36.8954509496689,"MICS","2014",4,0.816215038299561,90,"Electricity","x4",0.813052887916565
"90.5","Guinea-Bissau","Sub-Saharan Africa",36.2883269786835,12.682817876339,39.9919599294662,36.8954509496689,"MICS","2014",5,0.918345093727112,90,"Housing","x5",0.918345093727112
"90.6","Guinea-Bissau","Sub-Saharan Africa",36.2883269786835,12.682817876339,39.9919599294662,36.8954509496689,"MICS","2014",6,0.153410688042641,90,"Assets","x6",0.153410688042641
"91.1","Congo, Democratic Republic of the","Sub-Saharan Africa",51.177990436554,12.3590849339962,18.3999866247177,25.4164755344391,"DHS","2013-2014",1,0.977441549301147,91,"Cooking fuel","x1",0.972667133808136
"91.2","Congo, Democratic Republic of the","Sub-Saharan Africa",51.177990436554,12.3590849339962,18.3999866247177,25.4164755344391,"DHS","2013-2014",2,0.797132074832916,91,"Sanitation","x2",0.797132074832916
"91.3","Congo, Democratic Republic of the","Sub-Saharan Africa",51.177990436554,12.3590849339962,18.3999866247177,25.4164755344391,"DHS","2013-2014",3,0.702826380729675,91,"Drinking water","x3",0.702826380729675
"91.4","Congo, Democratic Republic of the","Sub-Saharan Africa",51.177990436554,12.3590849339962,18.3999866247177,25.4164755344391,"DHS","2013-2014",4,0.860877096652985,91,"Electricity","x4",0.857268325686455
"91.5","Congo, Democratic Republic of the","Sub-Saharan Africa",51.177990436554,12.3590849339962,18.3999866247177,25.4164755344391,"DHS","2013-2014",5,0.83651214838028,91,"Housing","x5",0.83651214838028
"91.6","Congo, Democratic Republic of the","Sub-Saharan Africa",51.177990436554,12.3590849339962,18.3999866247177,25.4164755344391,"DHS","2013-2014",6,0.57296484708786,91,"Assets","x6",0.57296484708786
"92.1","Burundi","Sub-Saharan Africa",50.4288911819458,7.94277787208557,42.7390426397324,25.0639230012894,"DHS","2016-2017",1,0.994782269001007,92,"Cooking fuel","x1",0.989834446310997
"92.2","Burundi","Sub-Saharan Africa",50.4288911819458,7.94277787208557,42.7390426397324,25.0639230012894,"DHS","2016-2017",2,0.544700920581818,92,"Sanitation","x2",0.544700920581818
"92.3","Burundi","Sub-Saharan Africa",50.4288911819458,7.94277787208557,42.7390426397324,25.0639230012894,"DHS","2016-2017",3,0.500699162483215,92,"Drinking water","x3",0.500699162483215
"92.4","Burundi","Sub-Saharan Africa",50.4288911819458,7.94277787208557,42.7390426397324,25.0639230012894,"DHS","2016-2017",4,0.910966992378235,92,"Electricity","x4",0.906857322454453
"92.5","Burundi","Sub-Saharan Africa",50.4288911819458,7.94277787208557,42.7390426397324,25.0639230012894,"DHS","2016-2017",5,0.846523821353912,92,"Housing","x5",0.846523821353912
"92.6","Burundi","Sub-Saharan Africa",50.4288911819458,7.94277787208557,42.7390426397324,25.0639230012894,"DHS","2016-2017",6,0.613549947738647,92,"Assets","x6",0.613549947738647
"93.1","Mozambique","Sub-Saharan Africa",37.5376880168915,8.31323117017746,50.9017407894135,30.8471500873566,"DHS","2011",1,0.964517772197723,93,"Cooking fuel","x1",0.959872594475746
"93.2","Mozambique","Sub-Saharan Africa",37.5376880168915,8.31323117017746,50.9017407894135,30.8471500873566,"DHS","2011",2,0.762519240379334,93,"Sanitation","x2",0.762519240379334
"93.3","Mozambique","Sub-Saharan Africa",37.5376880168915,8.31323117017746,50.9017407894135,30.8471500873566,"DHS","2011",3,0.619302690029144,93,"Drinking water","x3",0.619302690029144
"93.4","Mozambique","Sub-Saharan Africa",37.5376880168915,8.31323117017746,50.9017407894135,30.8471500873566,"DHS","2011",4,0.772609531879425,93,"Electricity","x4",0.769883436560631
"93.5","Mozambique","Sub-Saharan Africa",37.5376880168915,8.31323117017746,50.9017407894135,30.8471500873566,"DHS","2011",5,0.81647515296936,93,"Housing","x5",0.81647515296936
"93.6","Mozambique","Sub-Saharan Africa",37.5376880168915,8.31323117017746,50.9017407894135,30.8471500873566,"DHS","2011",6,0.471393615007401,93,"Assets","x6",0.471393615007401
"94.1","Madagascar","Sub-Saharan Africa",43.352746963501,6.61784783005714,60.0386202335358,27.2179186344147,"DHS","2008-2009",1,0.992370963096619,94,"Cooking fuel","x1",0.987447253465653
"94.2","Madagascar","Sub-Saharan Africa",43.352746963501,6.61784783005714,60.0386202335358,27.2179186344147,"DHS","2008-2009",2,0.974183022975922,94,"Sanitation","x2",0.974183022975922
"94.3","Madagascar","Sub-Saharan Africa",43.352746963501,6.61784783005714,60.0386202335358,27.2179186344147,"DHS","2008-2009",3,0.619462549686432,94,"Drinking water","x3",0.619462549686432
"94.4","Madagascar","Sub-Saharan Africa",43.352746963501,6.61784783005714,60.0386202335358,27.2179186344147,"DHS","2008-2009",4,0.830664336681366,94,"Electricity","x4",0.827357693314552
"94.5","Madagascar","Sub-Saharan Africa",43.352746963501,6.61784783005714,60.0386202335358,27.2179186344147,"DHS","2008-2009",5,0.787820935249329,94,"Housing","x5",0.787820935249329
"94.6","Madagascar","Sub-Saharan Africa",43.352746963501,6.61784783005714,60.0386202335358,27.2179186344147,"DHS","2008-2009",6,0.596992254257202,94,"Assets","x6",0.596992254257202
"95.1","Mali","Sub-Saharan Africa",45.4486101865768,17.3627436161041,60.110205411911,60.2691411972046,"MICS","2015",1,0.990443766117096,95,"Cooking fuel","x1",0.985539328455925
"95.2","Mali","Sub-Saharan Africa",45.4486101865768,17.3627436161041,60.110205411911,60.2691411972046,"MICS","2015",2,0.663663148880005,95,"Sanitation","x2",0.663663148880005
"95.3","Mali","Sub-Saharan Africa",45.4486101865768,17.3627436161041,60.110205411911,60.2691411972046,"MICS","2015",3,0.377965301275253,95,"Drinking water","x3",0.377965301275253
"95.4","Mali","Sub-Saharan Africa",45.4486101865768,17.3627436161041,60.110205411911,60.2691411972046,"MICS","2015",4,0.573493301868439,95,"Electricity","x4",0.572758368849755
"95.5","Mali","Sub-Saharan Africa",45.4486101865768,17.3627436161041,60.110205411911,60.2691411972046,"MICS","2015",5,0.750348687171936,95,"Housing","x5",0.750348687171936
"95.6","Mali","Sub-Saharan Africa",45.4486101865768,17.3627436161041,60.110205411911,60.2691411972046,"MICS","2015",6,0.061362374573946,95,"Assets","x6",0.061362374573946
"96.1","Central African Republic","Sub-Saharan Africa",38.600093126297,41.9402569532394,38.9547526836395,33.4783345460892,"MICS","2010",1,0.995289206504822,96,"Cooking fuel","x1",0.990336314439774
"96.2","Central African Republic","Sub-Saharan Africa",38.600093126297,41.9402569532394,38.9547526836395,33.4783345460892,"MICS","2010",2,0.781334817409515,96,"Sanitation","x2",0.781334817409515
"96.3","Central African Republic","Sub-Saharan Africa",38.600093126297,41.9402569532394,38.9547526836395,33.4783345460892,"MICS","2010",3,0.626747488975525,96,"Drinking water","x3",0.626747488975525
"96.4","Central African Republic","Sub-Saharan Africa",38.600093126297,41.9402569532394,38.9547526836395,33.4783345460892,"MICS","2010",4,0.894900619983673,96,"Electricity","x4",0.890951613783836
"96.5","Central African Republic","Sub-Saharan Africa",38.600093126297,41.9402569532394,38.9547526836395,33.4783345460892,"MICS","2010",5,0.853758037090302,96,"Housing","x5",0.853758037090302
"96.6","Central African Republic","Sub-Saharan Africa",38.600093126297,41.9402569532394,38.9547526836395,33.4783345460892,"MICS","2010",6,0.401398599147797,96,"Assets","x6",0.401398599147797
"97.1","Ethiopia","Sub-Saharan Africa",53.7330627441406,5.71024008095264,52.6719987392426,34.0844452381134,"DHS","2016",1,0.952139854431152,97,"Cooking fuel","x1",0.947618455886841
"97.2","Ethiopia","Sub-Saharan Africa",53.7330627441406,5.71024008095264,52.6719987392426,34.0844452381134,"DHS","2016",2,0.934742748737335,97,"Sanitation","x2",0.934742748737335
"97.3","Ethiopia","Sub-Saharan Africa",53.7330627441406,5.71024008095264,52.6719987392426,34.0844452381134,"DHS","2016",3,0.639763355255127,97,"Drinking water","x3",0.639763355255127
"97.4","Ethiopia","Sub-Saharan Africa",53.7330627441406,5.71024008095264,52.6719987392426,34.0844452381134,"DHS","2016",4,0.797260940074921,97,"Electricity","x4",0.794288330674172
"97.5","Ethiopia","Sub-Saharan Africa",53.7330627441406,5.71024008095264,52.6719987392426,34.0844452381134,"DHS","2016",5,0.960607528686523,97,"Housing","x5",0.960607528686523
"97.6","Ethiopia","Sub-Saharan Africa",53.7330627441406,5.71024008095264,52.6719987392426,34.0844452381134,"DHS","2016",6,0.700573801994324,97,"Assets","x6",0.700573801994324
"98.1","Burkina Faso","Sub-Saharan Africa",46.8967646360397,17.1156361699104,69.4753170013428,59.9633097648621,"DHS","2010",1,0.962200582027435,98,"Cooking fuel","x1",0.957578576207161
"98.2","Burkina Faso","Sub-Saharan Africa",46.8967646360397,17.1156361699104,69.4753170013428,59.9633097648621,"DHS","2010",2,0.840084254741669,98,"Sanitation","x2",0.840084254741669
"98.3","Burkina Faso","Sub-Saharan Africa",46.8967646360397,17.1156361699104,69.4753170013428,59.9633097648621,"DHS","2010",3,0.438377887010574,98,"Drinking water","x3",0.438377887010574
"98.4","Burkina Faso","Sub-Saharan Africa",46.8967646360397,17.1156361699104,69.4753170013428,59.9633097648621,"DHS","2010",4,0.886040031909943,98,"Electricity","x4",0.882179631590844
"98.5","Burkina Faso","Sub-Saharan Africa",46.8967646360397,17.1156361699104,69.4753170013428,59.9633097648621,"DHS","2010",5,0.757271766662598,98,"Housing","x5",0.757271766662598
"98.6","Burkina Faso","Sub-Saharan Africa",46.8967646360397,17.1156361699104,69.4753170013428,59.9633097648621,"DHS","2010",6,0.14042940735817,98,"Assets","x6",0.14042940735817
"99.1","Chad","Sub-Saharan Africa",48.992657661438,16.5758922696114,57.931923866272,52.9878079891205,"DHS","2014-2015",1,0.966173231601715,99,"Cooking fuel","x1",0.961511499285698
"99.2","Chad","Sub-Saharan Africa",48.992657661438,16.5758922696114,57.931923866272,52.9878079891205,"DHS","2014-2015",2,0.926270306110382,99,"Sanitation","x2",0.926270306110382
"99.3","Chad","Sub-Saharan Africa",48.992657661438,16.5758922696114,57.931923866272,52.9878079891205,"DHS","2014-2015",3,0.650467932224274,99,"Drinking water","x3",0.650467932224274
"99.4","Chad","Sub-Saharan Africa",48.992657661438,16.5758922696114,57.931923866272,52.9878079891205,"DHS","2014-2015",4,0.915428340435028,99,"Electricity","x4",0.911274057030678
"99.5","Chad","Sub-Saharan Africa",48.992657661438,16.5758922696114,57.931923866272,52.9878079891205,"DHS","2014-2015",5,0.930071592330933,99,"Housing","x5",0.930071592330933
"99.6","Chad","Sub-Saharan Africa",48.992657661438,16.5758922696114,57.931923866272,52.9878079891205,"DHS","2014-2015",6,0.465037643909454,99,"Assets","x6",0.465037643909454
"100.1","South Sudan","Sub-Saharan Africa",36.2595826387405,12.645611166954,66.8247222900391,71.4405179023743,"MICS","2010",1,0.991536855697632,100,"Cooking fuel","x1",0.986621487140656
"100.2","South Sudan","Sub-Saharan Africa",36.2595826387405,12.645611166954,66.8247222900391,71.4405179023743,"MICS","2010",2,0.921198844909668,100,"Sanitation","x2",0.921198844909668
"100.3","South Sudan","Sub-Saharan Africa",36.2595826387405,12.645611166954,66.8247222900391,71.4405179023743,"MICS","2010",3,0.616814374923706,100,"Drinking water","x3",0.616814374923706
"100.4","South Sudan","Sub-Saharan Africa",36.2595826387405,12.645611166954,66.8247222900391,71.4405179023743,"MICS","2010",4,0.956081807613373,100,"Electricity","x4",0.951520989537239
"100.5","South Sudan","Sub-Saharan Africa",36.2595826387405,12.645611166954,66.8247222900391,71.4405179023743,"MICS","2010",5,0.982336044311523,100,"Housing","x5",0.982336044311523
"100.6","South Sudan","Sub-Saharan Africa",36.2595826387405,12.645611166954,66.8247222900391,71.4405179023743,"MICS","2010",6,0.697132766246796,100,"Assets","x6",0.697132766246796
"101.1","Niger","Sub-Saharan Africa",54.6067535877228,18.699161708355,74.9861836433411,58.2073867321014,"DHS","2012",1,0.986025750637054,101,"Cooking fuel","x1",0.981165493130683
"101.2","Niger","Sub-Saharan Africa",54.6067535877228,18.699161708355,74.9861836433411,58.2073867321014,"DHS","2012",2,0.894781351089478,101,"Sanitation","x2",0.894781351089478
"101.3","Niger","Sub-Saharan Africa",54.6067535877228,18.699161708355,74.9861836433411,58.2073867321014,"DHS","2012",3,0.612168610095978,101,"Drinking water","x3",0.612168610095978
"101.4","Niger","Sub-Saharan Africa",54.6067535877228,18.699161708355,74.9861836433411,58.2073867321014,"DHS","2012",4,0.850216507911682,101,"Electricity","x4",0.846714342832565
"101.5","Niger","Sub-Saharan Africa",54.6067535877228,18.699161708355,74.9861836433411,58.2073867321014,"DHS","2012",5,0.935616970062256,101,"Housing","x5",0.935616970062256
"101.6","Niger","Sub-Saharan Africa",54.6067535877228,18.699161708355,74.9861836433411,58.2073867321014,"DHS","2012",6,0.46702116727829,101,"Assets","x6",0.46702116727829
