,Date,Product,Category,Sales
450,2022-09-03,GalaxyWatch_3,Galaxy,1092.0
451,2022-09-04,GalaxyWatch_3,Galaxy,1069.0
452,2022-09-05,GalaxyWatch_3,Galaxy,1076.0
453,2022-09-06,GalaxyWatch_3,Galaxy,909.0
454,2022-09-07,GalaxyWatch_3,Galaxy,998.0
455,2022-09-08,GalaxyWatch_3,Galaxy,1018.0
456,2022-09-09,GalaxyWatch_3,Galaxy,1163.0
457,2022-09-10,GalaxyWatch_3,Galaxy,1057.0
458,2022-09-11,GalaxyWatch_3,Galaxy,1074.0
459,2022-09-12,GalaxyWatch_3,Galaxy,1021.0
460,2022-09-13,GalaxyWatch_3,Galaxy,991.0
461,2022-09-14,GalaxyWatch_3,Galaxy,1083.0
462,2022-09-15,GalaxyWatch_3,Galaxy,913.0
463,2022-09-16,GalaxyWatch_3,Galaxy,940.0
464,2022-09-17,GalaxyWatch_3,Galaxy,1079.0
465,2022-09-18,GalaxyWatch_3,Galaxy,985.0
466,2022-09-19,GalaxyWatch_3,Galaxy,908.0
467,2022-09-20,GalaxyWatch_3,Galaxy,998.0
468,2022-09-21,GalaxyWatch_3,Galaxy,940.0
469,2022-09-22,GalaxyWatch_3,Galaxy,989.0
470,2022-09-23,GalaxyWatch_3,Galaxy,1064.0
471,2022-09-24,GalaxyWatch_3,Galaxy,999.0
472,2022-09-25,GalaxyWatch_3,Galaxy,1015.0
473,2022-09-26,GalaxyWatch_3,Galaxy,1037.0
474,2022-09-27,GalaxyWatch_3,Galaxy,1006.0
475,2022-09-28,GalaxyWatch_3,Galaxy,1039.0
476,2022-09-29,GalaxyWatch_3,Galaxy,994.0
477,2022-09-30,GalaxyWatch_3,Galaxy,1104.0
478,2022-10-01,GalaxyWatch_3,Galaxy,956.0
479,2022-10-02,GalaxyWatch_3,Galaxy,1002.0
480,2022-10-03,GalaxyWatch_3,Galaxy,966.0
481,2022-10-04,GalaxyWatch_3,Galaxy,999.0
482,2022-10-05,GalaxyWatch_3,Galaxy,1018.0
483,2022-10-06,GalaxyWatch_3,Galaxy,992.0
484,2022-10-07,GalaxyWatch_3,Galaxy,999.0
485,2022-10-08,GalaxyWatch_3,Galaxy,934.0
486,2022-10-09,GalaxyWatch_3,Galaxy,1012.0
487,2022-10-10,GalaxyWatch_3,Galaxy,911.0
488,2022-10-11,GalaxyWatch_3,Galaxy,1005.0
489,2022-10-12,GalaxyWatch_3,Galaxy,942.0
490,2022-10-13,GalaxyWatch_3,Galaxy,945.0
491,2022-10-14,GalaxyWatch_3,Galaxy,878.0
492,2022-10-15,GalaxyWatch_3,Galaxy,1029.0
493,2022-10-16,GalaxyWatch_3,Galaxy,1017.0
494,2022-10-17,GalaxyWatch_3,Galaxy,1022.0
495,2022-10-18,GalaxyWatch_3,Galaxy,990.0
496,2022-10-19,GalaxyWatch_3,Galaxy,956.0
497,2022-10-20,GalaxyWatch_3,Galaxy,999.0
498,2022-10-21,GalaxyWatch_3,Galaxy,1002.0
499,2022-10-22,GalaxyWatch_3,Galaxy,1006.0
500,2022-10-23,GalaxyWatch_3,Galaxy,916.0
501,2022-10-24,GalaxyWatch_3,Galaxy,997.0
502,2022-10-25,GalaxyWatch_3,Galaxy,1023.0
503,2022-10-26,GalaxyWatch_3,Galaxy,1004.0
504,2022-10-27,GalaxyWatch_3,Galaxy,1076.0
505,2022-10-28,GalaxyWatch_3,Galaxy,982.0
506,2022-10-29,GalaxyWatch_3,Galaxy,993.0
507,2022-10-30,GalaxyWatch_3,Galaxy,949.0
508,2022-10-31,GalaxyWatch_3,Galaxy,984.0
509,2022-11-01,GalaxyWatch_3,Galaxy,979.0
510,2022-11-02,GalaxyWatch_3,Galaxy,999.0
511,2022-11-03,GalaxyWatch_3,Galaxy,897.0
512,2022-11-04,GalaxyWatch_3,Galaxy,952.0
513,2022-11-05,GalaxyWatch_3,Galaxy,987.0
514,2022-11-06,GalaxyWatch_3,Galaxy,947.0
515,2022-11-07,GalaxyWatch_3,Galaxy,928.0
516,2022-11-08,GalaxyWatch_3,Galaxy,1044.0
517,2022-11-09,GalaxyWatch_3,Galaxy,1048.0
518,2022-11-10,GalaxyWatch_3,Galaxy,1015.0
519,2022-11-11,GalaxyWatch_3,Galaxy,935.0
520,2022-11-12,GalaxyWatch_3,Galaxy,936.0
521,2022-11-13,GalaxyWatch_3,Galaxy,944.0
522,2022-11-14,GalaxyWatch_3,Galaxy,1028.0
523,2022-11-15,GalaxyWatch_3,Galaxy,939.0
524,2022-11-16,GalaxyWatch_3,Galaxy,952.0
525,2022-11-17,GalaxyWatch_3,Galaxy,1092.0
526,2022-11-18,GalaxyWatch_3,Galaxy,1005.0
527,2022-11-19,GalaxyWatch_3,Galaxy,972.0
528,2022-11-20,GalaxyWatch_3,Galaxy,902.0
529,2022-11-21,GalaxyWatch_3,Galaxy,956.0
530,2022-11-22,GalaxyWatch_3,Galaxy,1045.0
531,2022-11-23,GalaxyWatch_3,Galaxy,1031.0
532,2022-11-24,GalaxyWatch_3,Galaxy,910.0
533,2022-11-25,GalaxyWatch_3,Galaxy,923.0
534,2022-11-26,GalaxyWatch_3,Galaxy,981.0
535,2022-11-27,GalaxyWatch_3,Galaxy,834.0
536,2022-11-28,GalaxyWatch_3,Galaxy,866.0
537,2022-11-29,GalaxyWatch_3,Galaxy,1020.0
538,2022-11-30,GalaxyWatch_3,Galaxy,967.0
539,2022-12-01,GalaxyWatch_3,Galaxy,1401.0
540,2022-12-02,GalaxyWatch_3,Galaxy,1508.0
541,2022-12-03,GalaxyWatch_3,Galaxy,1404.0
542,2022-12-04,GalaxyWatch_3,Galaxy,1434.0
543,2022-12-05,GalaxyWatch_3,Galaxy,1505.0
544,2022-12-06,GalaxyWatch_3,Galaxy,1428.0
545,2022-12-07,GalaxyWatch_3,Galaxy,1529.0
546,2022-12-08,GalaxyWatch_3,Galaxy,1418.0
547,2022-12-09,GalaxyWatch_3,Galaxy,1503.0
548,2022-12-10,GalaxyWatch_3,Galaxy,1412.0
549,2022-12-11,GalaxyWatch_3,Galaxy,1354.0
550,2022-12-12,GalaxyWatch_3,Galaxy,1399.0
551,2022-12-13,GalaxyWatch_3,Galaxy,1486.0
552,2022-12-14,GalaxyWatch_3,Galaxy,1432.0
553,2022-12-15,GalaxyWatch_3,Galaxy,1348.0
554,2022-12-16,GalaxyWatch_3,Galaxy,1429.0
555,2022-12-17,GalaxyWatch_3,Galaxy,1372.0
556,2022-12-18,GalaxyWatch_3,Galaxy,1238.0
557,2022-12-19,GalaxyWatch_3,Galaxy,1464.0
558,2022-12-20,GalaxyWatch_3,Galaxy,1297.0
559,2022-12-21,GalaxyWatch_3,Galaxy,1300.0
560,2022-12-22,GalaxyWatch_3,Galaxy,1388.0
561,2022-12-23,GalaxyWatch_3,Galaxy,1202.0
562,2022-12-24,GalaxyWatch_3,Galaxy,1360.0
563,2022-12-25,GalaxyWatch_3,Galaxy,1391.0
564,2022-12-26,GalaxyWatch_3,Galaxy,1521.0
565,2022-12-27,GalaxyWatch_3,Galaxy,1417.0
566,2022-12-28,GalaxyWatch_3,Galaxy,1454.0
567,2022-12-29,GalaxyWatch_3,Galaxy,1343.0
568,2022-12-30,GalaxyWatch_3,Galaxy,1412.0
569,2022-12-31,GalaxyWatch_3,Galaxy,1403.0
570,2023-01-01,GalaxyWatch_3,Galaxy,1236.0
571,2023-01-02,GalaxyWatch_3,Galaxy,1459.0
572,2023-01-03,GalaxyWatch_3,Galaxy,1449.0
573,2023-01-04,GalaxyWatch_3,Galaxy,1326.0
574,2023-01-05,GalaxyWatch_3,Galaxy,1360.0
575,2023-01-06,GalaxyWatch_3,Galaxy,1322.0
576,2023-01-07,GalaxyWatch_3,Galaxy,1227.0
577,2023-01-08,GalaxyWatch_3,Galaxy,1383.0
578,2023-01-09,GalaxyWatch_3,Galaxy,1307.0
579,2023-01-10,GalaxyWatch_3,Galaxy,1313.0
580,2023-01-11,GalaxyWatch_3,Galaxy,1345.0
581,2023-01-12,GalaxyWatch_3,Galaxy,1412.0
582,2023-01-13,GalaxyWatch_3,Galaxy,1270.0
583,2023-01-14,GalaxyWatch_3,Galaxy,1380.0
584,2023-01-15,GalaxyWatch_3,Galaxy,1462.0
585,2023-01-16,GalaxyWatch_3,Galaxy,1367.0
586,2023-01-17,GalaxyWatch_3,Galaxy,1475.0
587,2023-01-18,GalaxyWatch_3,Galaxy,1372.0
588,2023-01-19,GalaxyWatch_3,Galaxy,1385.0
589,2023-01-20,GalaxyWatch_3,Galaxy,1436.0
590,2023-01-21,GalaxyWatch_3,Galaxy,1443.0
591,2023-01-22,GalaxyWatch_3,Galaxy,1288.0
592,2023-01-23,GalaxyWatch_3,Galaxy,1355.0
593,2023-01-24,GalaxyWatch_3,Galaxy,1371.0
594,2023-01-25,GalaxyWatch_3,Galaxy,1306.0
595,2023-01-26,GalaxyWatch_3,Galaxy,1348.0
596,2023-01-27,GalaxyWatch_3,Galaxy,1322.0
597,2023-01-28,GalaxyWatch_3,Galaxy,1443.0
598,2023-01-29,GalaxyWatch_3,Galaxy,1254.0
599,2023-01-30,GalaxyWatch_3,Galaxy,1361.0
600,2023-01-31,GalaxyWatch_3,Galaxy,1215.0
601,2023-02-01,GalaxyWatch_3,Galaxy,874.0
602,2023-02-02,GalaxyWatch_3,Galaxy,882.0
603,2023-02-03,GalaxyWatch_3,Galaxy,897.0
604,2023-02-04,GalaxyWatch_3,Galaxy,864.0
605,2023-02-05,GalaxyWatch_3,Galaxy,908.0
606,2023-02-06,GalaxyWatch_3,Galaxy,879.0
607,2023-02-07,GalaxyWatch_3,Galaxy,989.0
608,2023-02-08,GalaxyWatch_3,Galaxy,850.0
609,2023-02-09,GalaxyWatch_3,Galaxy,935.0
610,2023-02-10,GalaxyWatch_3,Galaxy,837.0
611,2023-02-11,GalaxyWatch_3,Galaxy,894.0
612,2023-02-12,GalaxyWatch_3,Galaxy,907.0
613,2023-02-13,GalaxyWatch_3,Galaxy,900.0
614,2023-02-14,GalaxyWatch_3,Galaxy,871.0
615,2023-02-15,GalaxyWatch_3,Galaxy,852.0
616,2023-02-16,GalaxyWatch_3,Galaxy,799.0
617,2023-02-17,GalaxyWatch_3,Galaxy,763.0
618,2023-02-18,GalaxyWatch_3,Galaxy,866.0
619,2023-02-19,GalaxyWatch_3,Galaxy,797.0
620,2023-02-20,GalaxyWatch_3,Galaxy,788.0
621,2023-02-21,GalaxyWatch_3,Galaxy,857.0
622,2023-02-22,GalaxyWatch_3,Galaxy,815.0
623,2023-02-23,GalaxyWatch_3,Galaxy,899.0
624,2023-02-24,GalaxyWatch_3,Galaxy,856.0
625,2023-02-25,GalaxyWatch_3,Galaxy,889.0
626,2023-02-26,GalaxyWatch_3,Galaxy,865.0
627,2023-02-27,GalaxyWatch_3,Galaxy,781.0
628,2023-02-28,GalaxyWatch_3,Galaxy,846.0
629,2023-03-01,GalaxyWatch_3,Galaxy,818.0
630,2023-03-02,GalaxyWatch_3,Galaxy,787.0
631,2023-03-03,GalaxyWatch_3,Galaxy,709.0
632,2023-03-04,GalaxyWatch_3,Galaxy,646.0
633,2023-03-05,GalaxyWatch_3,Galaxy,734.0
634,2023-03-06,GalaxyWatch_3,Galaxy,803.0
635,2023-03-07,GalaxyWatch_3,Galaxy,778.0
636,2023-03-08,GalaxyWatch_3,Galaxy,797.0
637,2023-03-09,GalaxyWatch_3,Galaxy,839.0
638,2023-03-10,GalaxyWatch_3,Galaxy,876.0
639,2023-03-11,GalaxyWatch_3,Galaxy,791.0
640,2023-03-12,GalaxyWatch_3,Galaxy,792.0
641,2023-03-13,GalaxyWatch_3,Galaxy,763.0
642,2023-03-14,GalaxyWatch_3,Galaxy,746.0
643,2023-03-15,GalaxyWatch_3,Galaxy,766.0
644,2023-03-16,GalaxyWatch_3,Galaxy,742.0
645,2023-03-17,GalaxyWatch_3,Galaxy,782.0
646,2023-03-18,GalaxyWatch_3,Galaxy,737.0
647,2023-03-19,GalaxyWatch_3,Galaxy,792.0
648,2023-03-20,GalaxyWatch_3,Galaxy,777.0
649,2023-03-21,GalaxyWatch_3,Galaxy,719.0
650,2023-03-22,GalaxyWatch_3,Galaxy,774.0
651,2023-03-23,GalaxyWatch_3,Galaxy,787.0
652,2023-03-24,GalaxyWatch_3,Galaxy,841.0
653,2023-03-25,GalaxyWatch_3,Galaxy,706.0
654,2023-03-26,GalaxyWatch_3,Galaxy,784.0
655,2023-03-27,GalaxyWatch_3,Galaxy,712.0
656,2023-03-28,GalaxyWatch_3,Galaxy,739.0
657,2023-03-29,GalaxyWatch_3,Galaxy,734.0
658,2023-03-30,GalaxyWatch_3,Galaxy,761.0
659,2023-03-31,GalaxyWatch_3,Galaxy,740.0
660,2023-04-01,GalaxyWatch_3,Galaxy,819.0
661,2023-04-02,GalaxyWatch_3,Galaxy,732.0
662,2023-04-03,GalaxyWatch_3,Galaxy,701.0
663,2023-04-04,GalaxyWatch_3,Galaxy,756.0
664,2023-04-05,GalaxyWatch_3,Galaxy,778.0
665,2023-04-06,GalaxyWatch_3,Galaxy,752.0
666,2023-04-07,GalaxyWatch_3,Galaxy,734.0
667,2023-04-08,GalaxyWatch_3,Galaxy,689.0
668,2023-04-09,GalaxyWatch_3,Galaxy,787.0
669,2023-04-10,GalaxyWatch_3,Galaxy,803.0
670,2023-04-11,GalaxyWatch_3,Galaxy,664.0
671,2023-04-12,GalaxyWatch_3,Galaxy,685.0
672,2023-04-13,GalaxyWatch_3,Galaxy,646.0
673,2023-04-14,GalaxyWatch_3,Galaxy,766.0
674,2023-04-15,GalaxyWatch_3,Galaxy,709.0
675,2023-04-16,GalaxyWatch_3,Galaxy,688.0
676,2023-04-17,GalaxyWatch_3,Galaxy,651.0
677,2023-04-18,GalaxyWatch_3,Galaxy,662.0
678,2023-04-19,GalaxyWatch_3,Galaxy,662.0
679,2023-04-20,GalaxyWatch_3,Galaxy,627.0
680,2023-04-21,GalaxyWatch_3,Galaxy,662.0
681,2023-04-22,GalaxyWatch_3,Galaxy,703.0
682,2023-04-23,GalaxyWatch_3,Galaxy,672.0
683,2023-04-24,GalaxyWatch_3,Galaxy,657.0
684,2023-04-25,GalaxyWatch_3,Galaxy,704.0
685,2023-04-26,GalaxyWatch_3,Galaxy,693.0
686,2023-04-27,GalaxyWatch_3,Galaxy,792.0
687,2023-04-28,GalaxyWatch_3,Galaxy,683.0
688,2023-04-29,GalaxyWatch_3,Galaxy,551.0
689,2023-04-30,GalaxyWatch_3,Galaxy,744.0
690,2023-05-01,GalaxyWatch_3,Galaxy,755.0
691,2023-05-02,GalaxyWatch_3,Galaxy,691.0
692,2023-05-03,GalaxyWatch_3,Galaxy,739.0
693,2023-05-04,GalaxyWatch_3,Galaxy,571.0
694,2023-05-05,GalaxyWatch_3,Galaxy,666.0
695,2023-05-06,GalaxyWatch_3,Galaxy,595.0
696,2023-05-07,GalaxyWatch_3,Galaxy,548.0
697,2023-05-08,GalaxyWatch_3,Galaxy,554.0
698,2023-05-09,GalaxyWatch_3,Galaxy,611.0
699,2023-05-10,GalaxyWatch_3,Galaxy,626.0
700,2023-05-11,GalaxyWatch_3,Galaxy,645.0
701,2023-05-12,GalaxyWatch_3,Galaxy,602.0
702,2023-05-13,GalaxyWatch_3,Galaxy,657.0
703,2023-05-14,GalaxyWatch_3,Galaxy,671.0
704,2023-05-15,GalaxyWatch_3,Galaxy,525.0
705,2023-05-16,GalaxyWatch_3,Galaxy,579.0
706,2023-05-17,GalaxyWatch_3,Galaxy,632.0
707,2023-05-18,GalaxyWatch_3,Galaxy,647.0
708,2023-05-19,GalaxyWatch_3,Galaxy,566.0
709,2023-05-20,GalaxyWatch_3,Galaxy,559.0
710,2023-05-21,GalaxyWatch_3,Galaxy,590.0
711,2023-05-22,GalaxyWatch_3,Galaxy,575.0
712,2023-05-23,GalaxyWatch_3,Galaxy,557.0
713,2023-05-24,GalaxyWatch_3,Galaxy,650.0
714,2023-05-25,GalaxyWatch_3,Galaxy,453.0
715,2023-05-26,GalaxyWatch_3,Galaxy,594.0
716,2023-05-27,GalaxyWatch_3,Galaxy,596.0
717,2023-05-28,GalaxyWatch_3,Galaxy,557.0
718,2023-05-29,GalaxyWatch_3,Galaxy,627.0
719,2023-05-30,GalaxyWatch_3,Galaxy,549.0
720,2023-05-31,GalaxyWatch_3,Galaxy,546.0
721,2023-06-01,GalaxyWatch_3,Galaxy,588.0
722,2023-06-02,GalaxyWatch_3,Galaxy,516.0
723,2023-06-03,GalaxyWatch_3,Galaxy,497.0
724,2023-06-04,GalaxyWatch_3,Galaxy,508.0
725,2023-06-05,GalaxyWatch_3,Galaxy,595.0
726,2023-06-06,GalaxyWatch_3,Galaxy,527.0
727,2023-06-07,GalaxyWatch_3,Galaxy,544.0
728,2023-06-08,GalaxyWatch_3,Galaxy,484.0
729,2023-06-09,GalaxyWatch_3,Galaxy,533.0
730,2023-06-10,GalaxyWatch_3,Galaxy,517.0
731,2023-06-11,GalaxyWatch_3,Galaxy,504.0
732,2023-06-12,GalaxyWatch_3,Galaxy,511.0
733,2023-06-13,GalaxyWatch_3,Galaxy,610.0
734,2023-06-14,GalaxyWatch_3,Galaxy,559.0
735,2023-06-15,GalaxyWatch_3,Galaxy,539.0
736,2023-06-16,GalaxyWatch_3,Galaxy,568.0
737,2023-06-17,GalaxyWatch_3,Galaxy,628.0
738,2023-06-18,GalaxyWatch_3,Galaxy,634.0
739,2023-06-19,GalaxyWatch_3,Galaxy,545.0
740,2023-06-20,GalaxyWatch_3,Galaxy,526.0
741,2023-06-21,GalaxyWatch_3,Galaxy,530.0
742,2023-06-22,GalaxyWatch_3,Galaxy,453.0
743,2023-06-23,GalaxyWatch_3,Galaxy,544.0
744,2023-06-24,GalaxyWatch_3,Galaxy,405.0
745,2023-06-25,GalaxyWatch_3,Galaxy,420.0
746,2023-06-26,GalaxyWatch_3,Galaxy,504.0
747,2023-06-27,GalaxyWatch_3,Galaxy,560.0
748,2023-06-28,GalaxyWatch_3,Galaxy,501.0
749,2023-06-29,GalaxyWatch_3,Galaxy,519.0
750,2023-06-30,GalaxyWatch_3,Galaxy,463.0
751,2023-07-01,GalaxyWatch_3,Galaxy,705.0
752,2023-07-02,GalaxyWatch_3,Galaxy,803.0
753,2023-07-03,GalaxyWatch_3,Galaxy,751.0
754,2023-07-04,GalaxyWatch_3,Galaxy,768.0
755,2023-07-05,GalaxyWatch_3,Galaxy,728.0
756,2023-07-06,GalaxyWatch_3,Galaxy,632.0
757,2023-07-07,GalaxyWatch_3,Galaxy,681.0
758,2023-07-08,GalaxyWatch_3,Galaxy,619.0
759,2023-07-09,GalaxyWatch_3,Galaxy,725.0
760,2023-07-10,GalaxyWatch_3,Galaxy,694.0
761,2023-07-11,GalaxyWatch_3,Galaxy,672.0
762,2023-07-12,GalaxyWatch_3,Galaxy,789.0
763,2023-07-13,GalaxyWatch_3,Galaxy,685.0
764,2023-07-14,GalaxyWatch_3,Galaxy,678.0
765,2023-07-15,GalaxyWatch_3,Galaxy,551.0
766,2023-07-16,GalaxyWatch_3,Galaxy,627.0
767,2023-07-17,GalaxyWatch_3,Galaxy,637.0
768,2023-07-18,GalaxyWatch_3,Galaxy,673.0
769,2023-07-19,GalaxyWatch_3,Galaxy,738.0
770,2023-07-20,GalaxyWatch_3,Galaxy,600.0
771,2023-07-21,GalaxyWatch_3,Galaxy,692.0
772,2023-07-22,GalaxyWatch_3,Galaxy,713.0
773,2023-07-23,GalaxyWatch_3,Galaxy,561.0
774,2023-07-24,GalaxyWatch_3,Galaxy,698.0
775,2023-07-25,GalaxyWatch_3,Galaxy,552.0
776,2023-07-26,GalaxyWatch_3,Galaxy,591.0
777,2023-07-27,GalaxyWatch_3,Galaxy,637.0
778,2023-07-28,GalaxyWatch_3,Galaxy,602.0
779,2023-07-29,GalaxyWatch_3,Galaxy,619.0
780,2023-07-30,GalaxyWatch_3,Galaxy,610.0
781,2023-07-31,GalaxyWatch_3,Galaxy,556.0
782,2023-08-01,GalaxyWatch_3,Galaxy,478.0
783,2023-08-02,GalaxyWatch_3,Galaxy,391.0
784,2023-08-03,GalaxyWatch_3,Galaxy,376.0
785,2023-08-04,GalaxyWatch_3,Galaxy,452.0
786,2023-08-05,GalaxyWatch_3,Galaxy,346.0
787,2023-08-06,GalaxyWatch_3,Galaxy,336.0
788,2023-08-07,GalaxyWatch_3,Galaxy,322.0
789,2023-08-08,GalaxyWatch_3,Galaxy,404.0
790,2023-08-09,GalaxyWatch_3,Galaxy,390.0
791,2023-08-10,GalaxyWatch_3,Galaxy,421.0
792,2023-08-11,GalaxyWatch_3,Galaxy,272.0
793,2023-08-12,GalaxyWatch_3,Galaxy,367.0
794,2023-08-13,GalaxyWatch_3,Galaxy,387.0
795,2023-08-14,GalaxyWatch_3,Galaxy,396.0
796,2023-08-15,GalaxyWatch_3,Galaxy,428.0
797,2023-08-16,GalaxyWatch_3,Galaxy,268.0
798,2023-08-17,GalaxyWatch_3,Galaxy,365.0
799,2023-08-18,GalaxyWatch_3,Galaxy,378.0
800,2023-08-19,GalaxyWatch_3,Galaxy,365.0
801,2023-08-20,GalaxyWatch_3,Galaxy,255.0
802,2023-08-21,GalaxyWatch_3,Galaxy,375.0
803,2023-08-22,GalaxyWatch_3,Galaxy,366.0
804,2023-08-23,GalaxyWatch_3,Galaxy,319.0
805,2023-08-24,GalaxyWatch_3,Galaxy,338.0
806,2023-08-25,GalaxyWatch_3,Galaxy,341.0
807,2023-08-26,GalaxyWatch_3,Galaxy,349.0
808,2023-08-27,GalaxyWatch_3,Galaxy,360.0
809,2023-08-28,GalaxyWatch_3,Galaxy,360.0
810,2023-08-29,GalaxyWatch_3,Galaxy,326.0
811,2023-08-30,GalaxyWatch_3,Galaxy,415.0
812,2023-08-31,GalaxyWatch_3,Galaxy,386.0
813,2023-09-01,GalaxyWatch_3,Galaxy,350.0
814,2023-09-02,GalaxyWatch_3,Galaxy,290.0
815,2023-09-03,GalaxyWatch_3,Galaxy,254.0
816,2023-09-04,GalaxyWatch_3,Galaxy,304.0
817,2023-09-05,GalaxyWatch_3,Galaxy,291.0
818,2023-09-06,GalaxyWatch_3,Galaxy,312.0
819,2023-09-07,GalaxyWatch_3,Galaxy,268.0
820,2023-09-08,GalaxyWatch_3,Galaxy,353.0
821,2023-09-09,GalaxyWatch_3,Galaxy,235.0
822,2023-09-10,GalaxyWatch_3,Galaxy,214.0
823,2023-09-11,GalaxyWatch_3,Galaxy,319.0
824,2023-09-12,GalaxyWatch_3,Galaxy,364.0
825,2023-09-13,GalaxyWatch_3,Galaxy,243.0
826,2023-09-14,GalaxyWatch_3,Galaxy,220.0
827,2023-09-15,GalaxyWatch_3,Galaxy,298.0
828,2023-09-16,GalaxyWatch_3,Galaxy,212.0
829,2023-09-17,GalaxyWatch_3,Galaxy,376.0
830,2023-09-18,GalaxyWatch_3,Galaxy,289.0
831,2023-09-19,GalaxyWatch_3,Galaxy,302.0
832,2023-09-20,GalaxyWatch_3,Galaxy,349.0
833,2023-09-21,GalaxyWatch_3,Galaxy,242.0
834,2023-09-22,GalaxyWatch_3,Galaxy,263.0
835,2023-09-23,GalaxyWatch_3,Galaxy,198.0
836,2023-09-24,GalaxyWatch_3,Galaxy,266.0
837,2023-09-25,GalaxyWatch_3,Galaxy,259.0
838,2023-09-26,GalaxyWatch_3,Galaxy,199.0
839,2023-09-27,GalaxyWatch_3,Galaxy,300.0
840,2023-09-28,GalaxyWatch_3,Galaxy,289.0
841,2023-09-29,GalaxyWatch_3,Galaxy,277.0
842,2023-09-30,GalaxyWatch_3,Galaxy,334.0
843,2023-10-01,GalaxyWatch_3,Galaxy,162.0
844,2023-10-02,GalaxyWatch_3,Galaxy,254.0
845,2023-10-03,GalaxyWatch_3,Galaxy,265.0
846,2023-10-04,GalaxyWatch_3,Galaxy,289.0
847,2023-10-05,GalaxyWatch_3,Galaxy,230.0
848,2023-10-06,GalaxyWatch_3,Galaxy,210.0
849,2023-10-07,GalaxyWatch_3,Galaxy,180.0
850,2023-10-08,GalaxyWatch_3,Galaxy,214.0
851,2023-10-09,GalaxyWatch_3,Galaxy,215.0
852,2023-10-10,GalaxyWatch_3,Galaxy,254.0
853,2023-10-11,GalaxyWatch_3,Galaxy,190.0
854,2023-10-12,GalaxyWatch_3,Galaxy,152.0
855,2023-10-13,GalaxyWatch_3,Galaxy,200.0
856,2023-10-14,GalaxyWatch_3,Galaxy,190.0
857,2023-10-15,GalaxyWatch_3,Galaxy,158.0
858,2023-10-16,GalaxyWatch_3,Galaxy,243.0
859,2023-10-17,GalaxyWatch_3,Galaxy,208.0
860,2023-10-18,GalaxyWatch_3,Galaxy,121.0
861,2023-10-19,GalaxyWatch_3,Galaxy,54.0
862,2023-10-20,GalaxyWatch_3,Galaxy,200.0
863,2023-10-21,GalaxyWatch_3,Galaxy,99.0
864,2023-10-22,GalaxyWatch_3,Galaxy,175.0
865,2023-10-23,GalaxyWatch_3,Galaxy,205.0
866,2023-10-24,GalaxyWatch_3,Galaxy,196.0
867,2023-10-25,GalaxyWatch_3,Galaxy,277.0
868,2023-10-26,GalaxyWatch_3,Galaxy,246.0
869,2023-10-27,GalaxyWatch_3,Galaxy,113.0
870,2023-10-28,GalaxyWatch_3,Galaxy,71.0
871,2023-10-29,GalaxyWatch_3,Galaxy,94.0
872,2023-10-30,GalaxyWatch_3,Galaxy,205.0
873,2023-10-31,GalaxyWatch_3,Galaxy,165.0
874,2023-11-01,GalaxyWatch_3,Galaxy,166.0
875,2023-11-02,GalaxyWatch_3,Galaxy,124.0
876,2023-11-03,GalaxyWatch_3,Galaxy,129.0
877,2023-11-04,GalaxyWatch_3,Galaxy,101.0
878,2023-11-05,GalaxyWatch_3,Galaxy,165.0
879,2023-11-06,GalaxyWatch_3,Galaxy,185.0
880,2023-11-07,GalaxyWatch_3,Galaxy,192.0
881,2023-11-08,GalaxyWatch_3,Galaxy,97.0
882,2023-11-09,GalaxyWatch_3,Galaxy,142.0
883,2023-11-10,GalaxyWatch_3,Galaxy,125.0
884,2023-11-11,GalaxyWatch_3,Galaxy,57.0
885,2023-11-12,GalaxyWatch_3,Galaxy,148.0
886,2023-11-13,GalaxyWatch_3,Galaxy,126.0
887,2023-11-14,GalaxyWatch_3,Galaxy,163.0
888,2023-11-15,GalaxyWatch_3,Galaxy,103.0
889,2023-11-16,GalaxyWatch_3,Galaxy,70.0
890,2023-11-17,GalaxyWatch_3,Galaxy,131.0
891,2023-11-18,GalaxyWatch_3,Galaxy,51.0
892,2023-11-19,GalaxyWatch_3,Galaxy,75.0
893,2023-11-20,GalaxyWatch_3,Galaxy,103.0
0,2021-10-14,GalaxyBuds_Pro,Galaxy,10.0
1,2021-10-15,GalaxyBuds_Pro,Galaxy,0.0
2,2021-10-16,GalaxyBuds_Pro,Galaxy,36.0
3,2021-10-17,GalaxyBuds_Pro,Galaxy,47.0
4,2021-10-18,GalaxyBuds_Pro,Galaxy,0.0
5,2021-10-19,GalaxyBuds_Pro,Galaxy,0.0
6,2021-10-20,GalaxyBuds_Pro,Galaxy,0.0
7,2021-10-21,GalaxyBuds_Pro,Galaxy,61.0
8,2021-10-22,GalaxyBuds_Pro,Galaxy,54.0
9,2021-10-23,GalaxyBuds_Pro,Galaxy,0.0
10,2021-10-24,GalaxyBuds_Pro,Galaxy,0.0
11,2021-10-25,GalaxyBuds_Pro,Galaxy,0.0
12,2021-10-26,GalaxyBuds_Pro,Galaxy,52.0
13,2021-10-27,GalaxyBuds_Pro,Galaxy,113.0
14,2021-10-28,GalaxyBuds_Pro,Galaxy,4.0
15,2021-10-29,GalaxyBuds_Pro,Galaxy,6.0
16,2021-10-30,GalaxyBuds_Pro,Galaxy,137.0
